date,spx_ret,ust10_chg,hy_oas,vix
2020-01-07,0.00664,-0.007,3.49,16.51
2020-01-08,0.00341,-0.0,3.49,14.31
2020-01-09,0.00939,-0.006,3.49,14.25
2020-01-10,0.00377,-0.017,3.49,13.06
2020-01-13,0.00227,-0.053,3.49,12.35
2020-01-14,0.0102,0.007,3.49,15.07
2020-01-15,0.00436,0.009,3.49,13.98
2020-01-16,0.00114,-0.002,3.49,11.76
2020-01-17,0.01244,-0.006,3.49,13.68
2020-01-20,0.00152,0.057,3.49,14.26
2020-01-21,-0.00183,-0.035,3.49,9.86
2020-01-22,-0.0061,0.041,3.49,11.62
2020-01-23,0.00622,-0.039,3.49,13.54
2020-01-24,0.0105,0.034,3.49,10.11
2020-01-27,0.0002,0.039,3.49,10.35
2020-01-28,0.01106,-0.022,3.49,12.59
2020-01-29,-0.01516,0.056,3.49,13.74
2020-01-30,0.00016,0.009,3.49,13.81
2020-01-31,0.00028,-0.045,3.49,15.37
2020-02-03,-0.00522,-0.025,3.49,13.12
2020-02-04,0.01967,0.035,3.49,12.44
2020-02-05,7e-05,0.027,3.49,11.04
2020-02-06,-0.00266,-0.052,3.49,12.42
2020-02-07,0.00081,-0.016,3.48,14.06
2020-02-10,-0.01542,-0.002,3.48,14.13
2020-02-11,-0.00548,-0.03,3.48,13.4
2020-02-12,0.00847,0.084,3.48,13.82
2020-02-13,-0.00443,-0.001,3.48,14.91
2020-02-14,-0.00603,-0.012,3.48,13.11
2020-02-17,0.01108,0.038,3.48,15.05
2020-02-18,0.01132,-0.025,3.48,11.91
2020-02-19,0.00474,0.03,3.48,12.89
2020-02-20,-0.00304,-0.077,3.48,12.28
2020-02-21,-0.00132,-0.028,3.48,14.19
2020-02-24,-0.00583,0.032,3.48,11.48
2020-02-25,-0.00736,0.053,3.48,12.52
2020-02-26,-0.00776,-0.041,3.48,10.21
2020-02-27,-0.00434,-0.046,3.48,13.89
2020-02-28,-0.00768,0.013,3.48,14.87
2020-03-02,-0.01191,-0.035,3.48,14.37
2020-03-03,0.00236,-0.021,3.48,14.22
2020-03-04,0.00248,0.025,3.48,14.26
2020-03-05,0.01421,-0.032,3.48,14.05
2020-03-06,-0.00475,-0.089,3.48,13.92
2020-03-09,0.00297,-0.062,3.48,14.02
2020-03-10,0.0031,-0.01,3.48,12.02
2020-03-11,-0.00143,-0.085,3.48,12.7
2020-03-12,0.00655,-0.022,3.49,13.11
2020-03-13,0.0068,-0.066,3.49,12.5
2020-03-16,0.00322,0.056,3.48,10.65
2020-03-17,-0.00145,0.077,3.49,11.15
2020-03-18,-0.00226,-0.052,3.49,13.34
2020-03-19,-0.01034,0.0,3.49,14.36
2020-03-20,-0.00585,-0.048,3.49,13.01
2020-03-23,-0.00438,-0.022,3.48,17.15
2020-03-24,-0.00839,0.062,3.49,11.62
2020-03-25,0.00412,-0.029,3.49,13.67
2020-03-26,0.01017,-0.021,3.49,14.94
2020-03-27,-0.00666,-0.048,3.49,14.6
2020-03-30,0.00287,0.036,3.49,13.98
2020-03-31,-0.00767,-0.141,3.48,14.61
2020-04-01,-0.00184,-0.028,3.48,13.08
2020-04-02,-0.00492,-0.012,3.48,15.49
2020-04-03,0.00542,-0.036,3.48,14.92
2020-04-06,-0.00483,0.025,3.48,11.72
2020-04-07,0.00869,0.038,3.48,13.48
2020-04-08,-0.00137,-0.066,3.48,10.68
2020-04-09,-0.0046,0.074,3.48,15.28
2020-04-10,-0.00943,-0.067,3.48,13.34
2020-04-13,0.00263,0.042,3.48,15.02
2020-04-14,0.00776,-0.004,3.48,12.84
2020-04-15,0.00279,-0.03,3.48,10.22
2020-04-16,0.01851,-0.026,3.48,16.96
2020-04-17,0.01204,-0.011,3.48,13.2
2020-04-20,-0.00186,-0.002,3.48,11.5
2020-04-21,-0.00194,-0.047,3.48,14.72
2020-04-22,0.00436,-0.019,3.48,16.05
2020-04-23,-0.0061,-0.041,3.48,12.7
2020-04-24,0.00993,-0.059,3.48,12.85
2020-04-27,0.00349,-0.043,3.48,13.36
2020-04-28,0.00265,-0.056,3.48,11.33
2020-04-29,0.0061,-0.027,3.48,11.96
2020-04-30,0.01438,0.007,3.48,15.67
2020-05-01,0.00197,-0.005,3.48,12.8
2020-05-04,-0.0003,0.069,3.48,11.74
2020-05-05,0.01267,-0.098,3.48,12.32
2020-05-06,0.00834,0.009,3.48,14.61
2020-05-07,-0.00197,-0.01,3.48,10.04
2020-05-08,0.00064,0.023,3.48,13.38
2020-05-11,0.00216,0.019,3.48,16.69
2020-05-12,0.00349,-0.017,3.48,16.05
2020-05-13,-0.01025,-0.003,3.48,13.86
2020-05-14,-0.01174,-0.04,3.48,14.97
2020-05-15,-0.0065,0.015,3.48,14.96
2020-05-18,-0.00712,-0.085,3.48,12.81
2020-05-19,-0.00455,0.021,3.48,14.39
2020-05-20,0.00568,-0.011,3.48,15.68
2020-05-21,-0.00075,-0.029,3.48,11.1
2020-05-22,0.00217,-0.019,3.48,13.86
2020-05-25,-0.00919,-0.016,3.48,13.54
2020-05-26,-0.00309,0.042,3.48,13.15
2020-05-27,0.0053,0.119,3.48,13.02
2020-05-28,0.00536,0.039,3.48,13.35
2020-05-29,-0.0052,-0.033,3.48,13.47
2020-06-01,0.00189,0.015,3.48,14.68
2020-06-02,0.01819,0.017,3.48,13.71
2020-06-03,0.00046,-0.047,3.48,12.73
2020-06-04,-0.00495,-0.06,3.48,11.74
2020-06-05,-0.00079,-0.013,3.48,12.29
2020-06-08,0.00134,0.022,3.49,13.39
2020-06-09,-0.00061,-0.074,3.49,11.94
2020-06-10,0.00035,-0.039,3.49,14.42
2020-06-11,-0.01095,0.013,3.49,13.65
2020-06-12,-0.0071,-0.008,3.49,14.72
2020-06-15,-0.00059,0.047,3.49,12.04
2020-06-16,-0.00072,-0.066,3.49,11.75
2020-06-17,-0.00393,0.084,3.49,14.7
2020-06-18,-0.00082,-0.072,3.49,13.19
2020-06-19,0.00109,-0.091,3.49,12.7
2020-06-22,0.00772,-0.012,3.49,14.05
2020-06-23,-0.00019,-0.055,3.49,13.99
2020-06-24,0.00379,-0.012,3.49,11.12
2020-06-25,-0.00373,-0.013,3.49,15.08
2020-06-26,0.00518,-0.018,3.49,12.38
2020-06-29,0.00361,-0.044,3.49,15.55
2020-06-30,0.00753,0.007,3.49,11.0
2020-07-01,0.00631,-0.023,3.49,13.48
2020-07-02,0.00531,0.034,3.49,12.72
2020-07-03,-0.00019,-0.017,3.49,10.04
2020-07-06,0.00256,-0.049,3.49,13.99
2020-07-07,0.00911,-0.078,3.49,10.11
2020-07-08,-0.00462,-0.017,3.49,12.56
2020-07-09,-0.00443,-0.061,3.49,14.66
2020-07-10,0.00205,-0.064,3.49,12.2
2020-07-13,0.00392,0.011,3.49,11.64
2020-07-14,-0.00599,-0.081,3.49,14.2
2020-07-15,0.0,0.046,3.49,12.63
2020-07-16,-0.00015,-0.004,3.49,12.39
2020-07-17,-0.01712,-0.012,3.49,14.91
2020-07-20,-0.00116,-0.051,3.49,11.25
2020-07-21,-0.00066,0.021,3.49,12.31
2020-07-22,-0.00068,-0.01,3.49,14.3
2020-07-23,0.01193,-0.037,3.49,11.15
2020-07-24,-0.00913,-0.002,3.49,15.66
2020-07-27,-0.006,-0.077,3.49,12.67
2020-07-28,-0.0203,-0.075,3.49,14.31
2020-07-29,-0.00325,-0.055,3.48,14.31
2020-07-30,-0.00257,0.004,3.48,12.77
2020-07-31,-0.00348,-0.01,3.48,12.28
2020-08-03,0.00946,0.032,3.48,12.94
2020-08-04,0.00748,-0.047,3.48,14.07
2020-08-05,0.00122,0.013,3.48,11.52
2020-08-06,-0.00236,-0.015,3.48,11.2
2020-08-07,0.00881,-0.048,3.48,15.23
2020-08-10,0.00044,0.005,3.48,11.9
2020-08-11,-0.00595,-0.013,3.48,13.53
2020-08-12,-0.01313,-0.035,3.48,12.7
2020-08-13,-0.00293,-0.008,3.48,12.76
2020-08-14,0.00664,-0.015,3.48,15.15
2020-08-17,0.01881,-0.016,3.48,12.87
2020-08-18,0.00109,-0.027,3.48,12.46
2020-08-19,-0.00552,-0.062,3.48,12.6
2020-08-20,-0.00888,-0.007,3.48,12.24
2020-08-21,0.00502,-0.042,3.49,11.99
2020-08-24,-0.01352,-0.051,3.49,12.25
2020-08-25,0.005,-0.02,3.49,15.49
2020-08-26,0.00714,0.019,3.49,14.07
2020-08-27,0.00409,-0.003,3.49,12.48
2020-08-28,-0.00116,-0.031,3.49,14.47
2020-08-31,0.00512,-0.033,3.49,10.62
2020-09-01,0.00197,0.015,3.49,15.06
2020-09-02,-0.00562,-0.106,3.49,14.94
2020-09-03,0.0154,0.022,3.49,16.35
2020-09-04,-0.00221,-0.085,3.49,14.52
2020-09-07,0.00681,-0.067,3.49,13.66
2020-09-08,-0.01875,-0.031,3.49,14.94
2020-09-09,0.01081,0.077,3.49,12.06
2020-09-10,0.01235,0.057,3.49,12.41
2020-09-11,0.00084,0.018,3.49,12.9
2020-09-14,0.00507,0.004,3.49,15.05
2020-09-15,0.00507,-0.084,3.49,11.72
2020-09-16,-0.00454,-0.004,3.49,11.56
2020-09-17,0.00498,-0.032,3.49,13.35
2020-09-18,-0.00587,-0.043,3.49,14.08
2020-09-21,-0.00427,-0.004,3.49,11.95
2020-09-22,0.00962,-0.029,3.49,14.01
2020-09-23,0.0084,0.025,3.49,15.05
2020-09-24,-0.00505,-0.087,3.49,14.8
2020-09-25,-0.00527,-0.007,3.49,13.53
2020-09-28,-0.00456,-0.045,3.49,12.86
2020-09-29,0.00646,-0.026,3.49,15.6
2020-09-30,-0.0074,0.002,3.49,13.02
2020-10-01,0.00345,-0.055,3.49,14.41
2020-10-02,0.00657,-0.003,3.49,15.94
2020-10-05,-0.00011,-0.018,3.49,14.25
2020-10-06,0.00868,-0.036,3.49,11.5
2020-10-07,-0.00183,-0.029,3.49,11.14
2020-10-08,-0.00111,-0.016,3.49,12.55
2020-10-09,-0.00722,-0.041,3.49,14.06
2020-10-12,0.00874,-0.01,3.49,13.67
2020-10-13,-0.00553,-0.021,3.49,16.31
2020-10-14,0.0034,-0.034,3.49,13.65
2020-10-15,3e-05,0.054,3.49,12.51
2020-10-16,-0.00782,0.007,3.49,11.3
2020-10-19,-0.00427,-0.025,3.49,14.77
2020-10-20,0.01166,-0.004,3.49,12.99
2020-10-21,0.00221,-0.051,3.49,10.74
2020-10-22,-0.00747,-0.027,3.49,13.03
2020-10-23,0.00304,-0.023,3.49,11.51
2020-10-26,-0.00057,-0.06,3.49,12.36
2020-10-27,0.02823,0.005,3.49,13.01
2020-10-28,0.00288,-0.03,3.49,11.64
2020-10-29,-0.00244,-0.024,3.49,12.27
2020-10-30,0.01196,-0.033,3.49,11.88
2020-11-02,-0.01413,0.108,3.49,11.92
2020-11-03,0.00135,-0.037,3.49,11.49
2020-11-04,0.01656,-0.093,3.49,12.28
2020-11-05,-0.00033,-0.074,3.49,11.66
2020-11-06,-0.01327,0.02,3.49,13.88
2020-11-09,-0.00257,0.043,3.49,13.3
2020-11-10,0.01224,-0.037,3.49,14.79
2020-11-11,0.00361,0.041,3.49,15.83
2020-11-12,-0.00611,0.02,3.49,14.02
2020-11-13,-0.00488,-0.018,3.49,13.67
2020-11-16,-0.00388,-0.02,3.49,14.11
2020-11-17,0.00349,-0.003,3.49,13.7
2020-11-18,0.01131,0.025,3.49,13.08
2020-11-19,0.00902,0.006,3.5,12.96
2020-11-20,0.00425,-0.037,3.49,11.47
2020-11-23,-0.01005,-0.017,3.49,14.26
2020-11-24,-0.01002,0.069,3.49,12.95
2020-11-25,0.00487,0.0,3.49,15.17
2020-11-26,-0.01016,0.025,3.49,14.37
2020-11-27,-0.0012,0.012,3.49,12.06
2020-11-30,0.00303,0.001,3.49,14.87
2020-12-01,-0.0085,-0.006,3.49,9.16
2020-12-02,-0.00759,0.026,3.49,15.9
2020-12-03,-0.00015,0.019,3.49,10.99
2020-12-04,0.00463,0.001,3.49,13.74
2020-12-07,0.00909,-0.038,3.5,13.64
2020-12-08,0.00546,0.005,3.49,14.69
2020-12-09,0.00119,-0.013,3.49,12.51
2020-12-10,-0.00537,-0.022,3.5,9.78
2020-12-11,-0.00797,0.097,3.5,12.51
2020-12-14,-0.00349,-0.072,3.5,12.67
2020-12-15,0.00388,0.028,3.5,9.93
2020-12-16,0.00329,-0.045,3.5,13.07
2020-12-17,-0.0162,-0.005,3.5,11.39
2020-12-18,-0.00569,0.093,3.49,13.97
2020-12-21,0.01024,-0.048,3.49,12.63
2020-12-22,0.00123,-0.039,3.49,15.94
2020-12-23,-0.01074,-0.011,3.49,12.62
2020-12-24,0.01945,-0.044,3.49,13.65
2020-12-25,0.00037,0.025,3.49,12.68
2020-12-28,0.00367,-0.031,3.49,10.57
2020-12-29,0.0038,0.016,3.49,12.69
2020-12-30,-0.00234,-0.063,3.49,14.13
2020-12-31,-0.00522,-0.082,3.49,13.9
2021-01-01,0.01757,-0.019,3.49,12.56
2021-01-04,0.00863,-0.073,3.49,10.81
2021-01-05,0.00718,0.051,3.49,13.97
2021-01-06,0.00521,-0.071,3.49,13.63
2021-01-07,-0.00743,-0.052,3.49,14.27
2021-01-08,0.01082,0.007,3.49,12.59
2021-01-11,-0.00615,-0.033,3.49,10.47
2021-01-12,0.00287,-0.071,3.49,13.8
2021-01-13,-0.01252,0.072,3.49,12.99
2021-01-14,-0.01573,-0.05,3.49,15.09
2021-01-15,0.00315,-0.018,3.49,13.04
2021-01-18,-0.00587,-0.018,3.49,12.93
2021-01-19,-0.01531,0.018,3.49,13.63
2021-01-20,0.00492,0.008,3.49,12.1
2021-01-21,0.01756,-0.043,3.49,12.03
2021-01-22,0.01172,-0.023,3.5,12.85
2021-01-25,-0.00146,-0.019,3.5,11.62
2021-01-26,0.00067,0.02,3.5,12.66
2021-01-27,0.0077,-0.057,3.5,15.91
2021-01-28,0.01591,0.091,5.0,19.56
2021-01-29,-0.00461,-0.02,5.0,18.46
2021-02-01,0.00068,0.01,5.0,20.33
2021-02-02,0.00441,-0.036,5.0,16.76
2021-02-03,0.00795,-0.042,5.0,21.74
2021-02-04,-0.00166,-0.025,5.0,17.31
2021-02-05,-0.00148,-0.029,5.0,21.01
2021-02-08,0.01952,-0.007,5.0,21.0
2021-02-09,0.01713,-0.029,5.0,15.37
2021-02-10,0.00688,0.038,5.0,20.2
2021-02-11,0.02427,-0.021,5.0,17.57
2021-02-12,-0.00521,-0.026,5.0,17.15
2021-02-15,0.02292,-0.006,5.0,18.79
2021-02-16,0.0078,0.05,5.0,16.49
2021-02-17,0.04599,0.019,5.0,18.75
2021-02-18,-0.01649,0.006,5.0,16.59
2021-02-19,-0.00945,-0.047,5.0,18.27
2021-02-22,0.00606,-0.036,5.0,20.0
2021-02-23,0.00576,-0.041,5.0,18.58
2021-02-24,0.0275,0.062,5.0,17.46
2021-02-25,-0.00916,0.031,5.0,18.81
2021-02-26,0.01287,-0.024,5.0,15.89
2021-03-01,0.01647,-0.013,5.0,16.74
2021-03-02,0.01007,-0.023,5.0,17.35
2021-03-03,-0.01325,-0.025,5.0,19.18
2021-03-04,0.01991,0.028,5.0,18.61
2021-03-05,0.01741,-0.002,5.0,18.8
2021-03-08,0.00859,0.093,5.0,17.96
2021-03-09,0.00306,0.06,5.0,16.82
2021-03-10,0.00337,0.062,5.0,20.23
2021-03-11,-0.0009,0.037,5.0,16.95
2021-03-12,0.00917,-0.007,5.0,18.63
2021-03-15,0.00064,0.034,5.0,17.83
2021-03-16,-0.01168,-0.004,5.0,18.84
2021-03-17,-0.01448,0.075,5.0,17.09
2021-03-18,-0.01033,0.026,5.0,19.58
2021-03-19,0.00331,0.02,5.0,20.07
2021-03-22,-0.00018,0.015,5.0,19.49
2021-03-23,0.00321,0.08,4.99,18.24
2021-03-24,0.00721,-0.047,5.0,17.35
2021-03-25,-0.00858,0.084,5.0,22.23
2021-03-26,0.02072,0.003,5.0,16.51
2021-03-29,-0.00355,-0.046,5.0,19.32
2021-03-30,-0.00587,-0.02,5.0,18.5
2021-03-31,0.00695,-0.056,5.0,17.91
2021-04-01,-0.02551,0.036,5.0,18.28
2021-04-02,-0.01087,-0.032,5.0,17.23
2021-04-05,0.01394,0.017,5.0,18.64
2021-04-06,-0.02412,0.055,5.0,18.48
2021-04-07,0.01585,-0.017,5.0,22.02
2021-04-08,0.02136,-0.001,5.0,19.61
2021-04-09,-0.00497,-0.042,5.0,18.77
2021-04-12,0.00429,-0.006,5.0,18.86
2021-04-13,0.01587,0.113,5.0,20.76
2021-04-14,-0.00634,0.041,5.0,16.54
2021-04-15,0.01235,-0.001,5.0,17.73
2021-04-16,-0.0092,-0.014,5.0,15.14
2021-04-19,-0.00649,0.008,5.0,18.84
2021-04-20,-0.01099,0.015,5.0,19.27
2021-04-21,0.005,-0.007,5.0,16.51
2021-04-22,0.01641,0.031,5.0,20.15
2021-04-23,-0.00238,-0.028,5.0,16.92
2021-04-26,-0.0176,-0.028,5.0,17.49
2021-04-27,-0.01496,0.025,5.0,18.18
2021-04-28,0.00572,-0.037,5.0,20.39
2021-04-29,0.02602,0.039,5.0,16.71
2021-04-30,0.00571,0.009,5.0,18.44
2021-05-03,-0.00522,-0.063,5.0,19.16
2021-05-04,0.01093,0.014,5.0,18.85
2021-05-05,-0.00315,-0.057,5.0,18.91
2021-05-06,-0.0051,0.038,5.0,19.14
2021-05-07,-0.01322,0.0,5.0,17.17
2021-05-10,0.01992,0.084,5.0,20.53
2021-05-11,-0.03535,0.053,5.0,17.83
2021-05-12,0.01137,-0.032,5.0,17.63
2021-05-13,-0.00629,-0.071,5.0,20.02
2021-05-14,-0.00554,-0.02,5.0,17.05
2021-05-17,0.02389,-0.039,5.0,18.48
2021-05-18,-0.0098,0.083,5.0,16.92
2021-05-19,-0.00932,0.01,5.0,21.78
2021-05-20,-0.00163,0.047,5.0,21.46
2021-05-21,0.00599,-0.001,5.0,17.83
2021-05-24,-0.00599,0.003,5.0,18.78
2021-05-25,-0.02183,0.009,5.0,18.01
2021-05-26,-0.01192,0.054,5.0,17.48
2021-05-27,0.01814,0.022,5.0,18.18
2021-05-28,0.00125,-0.032,5.0,17.94
2021-05-31,0.00652,0.075,5.0,15.72
2021-06-01,-0.00346,-0.002,5.0,18.39
2021-06-02,-0.00903,-0.008,5.0,17.94
2021-06-03,0.02369,-0.103,5.0,18.47
2021-06-04,-0.00243,0.035,5.0,17.88
2021-06-07,-0.00601,0.014,5.0,17.46
2021-06-08,0.01555,0.014,5.0,19.31
2021-06-09,-0.00991,-0.006,5.0,18.8
2021-06-10,-0.00813,-0.013,5.0,20.09
2021-06-11,0.00034,-0.005,5.0,18.74
2021-06-14,0.0002,0.029,5.0,17.7
2021-06-15,0.00383,0.036,5.0,18.93
2021-06-16,0.02948,0.001,5.0,15.03
2021-06-17,0.00491,0.048,5.0,21.16
2021-06-18,-0.03309,0.007,5.0,18.41
2021-06-21,0.00477,-0.01,5.0,21.28
2021-06-22,0.00073,0.018,5.0,16.7
2021-06-23,0.00081,-0.044,5.0,16.32
2021-06-24,0.00364,0.019,5.0,18.55
2021-06-25,-0.0002,-0.052,5.0,18.54
2021-06-28,-0.00054,-0.031,5.0,18.51
2021-06-29,0.00878,-0.071,5.0,18.28
2021-06-30,-0.00739,0.003,5.0,17.06
2021-07-01,-0.01307,0.074,5.0,15.77
2021-07-02,0.04253,0.005,5.0,18.42
2021-07-05,-0.00982,0.036,5.0,16.08
2021-07-06,0.0016,0.104,5.0,15.93
2021-07-07,-0.02074,0.026,5.0,17.43
2021-07-08,0.00183,-0.021,5.0,18.65
2021-07-09,-0.01287,-0.015,5.0,20.98
2021-07-12,-0.00599,0.01,5.0,19.47
2021-07-13,0.01483,-0.015,5.0,20.15
2021-07-14,0.00681,-0.012,5.0,18.98
2021-07-15,0.00816,0.049,5.0,18.55
2021-07-16,-0.0246,0.051,5.0,21.76
2021-07-19,0.02592,-0.056,5.0,16.02
2021-07-20,-0.01649,-0.023,5.0,17.38
2021-07-21,0.0216,-0.009,5.0,17.5
2021-07-22,0.0145,0.034,5.0,19.34
2021-07-23,0.00828,0.056,5.0,16.53
2021-07-26,-0.01177,0.118,5.0,19.15
2021-07-27,0.00232,-0.009,5.0,18.87
2021-07-28,-0.00639,-0.007,5.0,19.22
2021-07-29,0.00061,0.034,5.0,19.19
2021-07-30,-0.0033,-0.017,5.0,20.31
2021-08-02,-0.02834,0.004,5.0,17.93
2021-08-03,0.0159,-0.007,5.0,18.8
2021-08-04,-0.00094,-0.095,5.0,16.9
2021-08-05,-0.00659,0.015,5.0,16.55
2021-08-06,-0.00764,0.003,5.0,20.65
2021-08-09,0.00522,0.061,5.0,16.78
2021-08-10,-0.01231,0.01,5.0,18.96
2021-08-11,-0.03137,-0.04,5.0,18.8
2021-08-12,0.0059,-0.0,5.0,19.76
2021-08-13,0.00747,-0.074,5.0,15.51
2021-08-16,-0.00259,-0.038,5.0,19.34
2021-08-17,-0.01587,0.035,5.0,17.91
2021-08-18,0.00145,0.0,5.0,17.1
2021-08-19,-0.0203,0.047,5.0,17.62
2021-08-20,-0.01418,-0.069,5.0,19.56
2021-08-23,-0.01031,0.0,5.0,19.1
2021-08-24,0.01202,-0.009,5.0,17.81
2021-08-25,-0.00488,0.048,5.0,16.29
2021-08-26,-0.00607,0.037,5.0,16.4
2021-08-27,0.02757,0.036,5.0,19.13
2021-08-30,0.00513,0.072,5.0,16.08
2021-08-31,0.00495,-0.005,5.0,17.82
2021-09-01,-0.00498,0.063,5.0,22.02
2021-09-02,-0.00815,-0.032,5.0,18.69
2021-09-03,-0.03041,-0.033,5.0,19.11
2021-09-06,0.01376,0.04,5.0,16.41
2021-09-07,0.00648,-0.05,5.0,16.16
2021-09-08,-0.00231,0.033,5.0,19.19
2021-09-09,-0.00172,0.014,5.0,17.58
2021-09-10,0.01051,0.053,5.0,19.76
2021-09-13,-0.02157,0.008,5.0,18.21
2021-09-14,-0.00806,0.012,5.0,23.33
2021-09-15,-0.01571,0.03,5.0,17.29
2021-09-16,0.025,-0.017,5.0,18.58
2021-09-17,0.01246,-0.018,5.0,16.81
2021-09-20,-0.03064,0.029,5.0,19.7
2021-09-21,-0.02099,0.009,5.0,18.81
2021-09-22,-0.00165,-0.006,5.0,16.71
2021-09-23,-0.00641,0.007,5.0,17.67
2021-09-24,-0.01834,0.074,5.0,20.21
2021-09-27,0.02743,-0.008,5.0,20.03
2021-09-28,0.00458,-0.009,5.0,16.03
2021-09-29,0.00685,-0.058,5.0,17.45
2021-09-30,-0.00949,0.008,5.0,20.88
2021-10-01,0.01031,0.036,5.0,17.9
2021-10-04,-0.00513,0.043,5.0,18.43
2021-10-05,-0.00377,0.014,5.0,19.69
2021-10-06,0.00875,0.048,5.0,16.15
2021-10-07,-0.02261,0.039,5.0,16.74
2021-10-08,0.02256,0.055,5.0,17.66
2021-10-11,0.00275,0.049,5.0,19.96
2021-10-12,0.01813,0.073,5.0,19.68
2021-10-13,-0.01486,0.003,5.0,19.23
2021-10-14,-0.01272,-0.043,5.0,17.94
2021-10-15,-0.01607,0.037,5.0,19.84
2021-10-18,0.0037,0.041,5.0,17.92
2021-10-19,0.00112,0.073,5.0,19.02
2021-10-20,-0.0063,0.061,5.0,19.52
2021-10-21,-0.014,0.088,5.0,20.7
2021-10-22,-0.01753,0.035,5.0,18.07
2021-10-25,-0.00048,0.019,5.0,17.61
2021-10-26,-0.00632,-0.045,5.0,20.09
2021-10-27,-0.0094,0.022,5.0,20.21
2021-10-28,0.02186,-0.012,5.0,17.33
2021-10-29,-0.00095,0.018,5.0,16.49
2021-11-01,0.01798,0.012,5.0,19.98
2021-11-02,-0.00727,0.029,5.0,15.69
2021-11-03,0.00363,0.006,5.0,15.61
2021-11-04,-0.00058,0.047,5.0,17.75
2021-11-05,-0.02357,-0.099,5.0,18.15
2021-11-08,0.0202,0.018,5.0,16.41
2021-11-09,-0.00169,0.058,5.0,18.33
2021-11-10,0.01065,0.085,5.0,18.4
2021-11-11,-0.01033,0.039,5.0,17.28
2021-11-12,-0.00211,0.077,5.0,21.05
2021-11-15,-0.01194,0.017,5.0,18.64
2021-11-16,0.0175,0.01,5.0,19.69
2021-11-17,0.00456,0.031,5.0,15.82
2021-11-18,0.00534,0.01,5.0,15.8
2021-11-19,0.01921,-0.021,5.0,18.69
2021-11-22,0.01639,-0.011,5.0,20.78
2021-11-23,0.01091,-0.034,5.0,16.49
2021-11-24,-0.0197,0.031,5.0,18.22
2021-11-25,-0.00954,0.01,5.0,16.15
2021-11-26,-0.01385,-0.004,5.0,16.92
2021-11-29,0.01039,-0.013,5.0,18.29
2021-11-30,0.00259,0.03,5.0,17.26
2021-12-01,-0.01927,0.041,5.0,16.04
2021-12-02,-0.00244,-0.035,5.0,16.01
2021-12-03,-0.02072,-0.042,5.0,15.17
2021-12-06,-0.00054,0.048,5.0,18.71
2021-12-07,-0.02298,-0.045,5.0,18.9
2021-12-08,0.0076,0.032,5.0,18.89
2021-12-09,0.00549,0.075,5.0,16.64
2021-12-10,0.02691,0.075,5.0,19.51
2021-12-13,0.01207,0.04,5.0,19.06
2021-12-14,-0.00572,0.038,5.0,18.01
2021-12-15,0.01165,0.1,5.0,17.76
2021-12-16,-0.01937,-0.083,5.0,17.03
2021-12-17,-0.01327,-0.009,5.0,18.29
2021-12-20,0.00486,0.044,5.0,20.43
2021-12-21,-0.03002,-0.003,5.0,19.71
2021-12-22,-0.00032,0.06,5.0,17.62
2021-12-23,-0.01408,0.008,5.0,18.81
2021-12-24,0.00162,0.015,5.0,16.35
2021-12-27,-0.01489,-0.001,5.0,19.1
2021-12-28,0.00614,-0.011,5.0,16.75
2021-12-29,0.00047,-0.012,5.0,19.04
2021-12-30,0.01981,0.021,5.0,22.45
2021-12-31,0.00029,-0.021,5.0,17.14
2022-01-03,-0.01056,0.048,5.0,22.38
2022-01-04,-0.00326,0.036,5.0,18.74
2022-01-05,-0.01862,0.054,5.0,16.88
2022-01-06,0.00589,-0.035,5.0,16.81
2022-01-07,0.00846,-0.058,5.0,21.55
2022-01-10,0.03477,0.01,5.0,18.74
2022-01-11,-0.00851,0.126,5.0,17.15
2022-01-12,-0.00355,0.061,5.0,17.69
2022-01-13,-0.00786,-0.012,5.0,18.65
2022-01-14,0.00317,0.027,5.0,17.99
2022-01-17,0.00554,0.039,5.0,18.52
2022-01-18,-0.00055,-0.045,5.0,20.66
2022-01-19,0.01541,0.065,5.0,16.31
2022-01-20,-0.00844,0.003,5.0,18.97
2022-01-21,0.01401,0.006,5.0,17.89
2022-01-24,0.00774,0.011,5.0,17.25
2022-01-25,3e-05,0.056,5.0,19.61
2022-01-26,-0.00421,-0.02,5.0,15.81
2022-01-27,0.03417,-0.058,5.0,14.45
2022-01-28,-0.01124,0.023,5.0,18.34
2022-01-31,0.00437,-0.072,5.0,17.79
2022-02-01,-0.0103,-0.002,5.0,15.97
2022-02-02,0.0252,0.057,5.0,15.43
2022-02-03,0.01262,0.033,5.0,20.9
2022-02-04,-0.0093,0.052,5.0,18.69
2022-02-07,0.00738,0.035,5.0,18.03
2022-02-08,0.00381,0.106,5.0,21.29
2022-02-09,-0.00703,-0.014,5.0,19.53
2022-02-10,0.01081,0.026,5.0,20.65
2022-02-11,0.00565,-0.008,5.0,16.23
2022-02-14,0.00322,0.048,5.0,16.17
2022-02-15,-0.00039,0.008,5.0,18.93
2022-02-16,0.00623,0.079,5.0,18.62
2022-02-17,0.00341,-0.011,5.0,19.87
2022-02-18,0.00103,0.066,5.0,15.55
2022-02-21,-0.00877,0.034,5.0,19.06
2022-02-22,0.02391,0.009,5.0,19.48
2022-02-23,-0.01451,0.032,5.0,19.4
2022-02-24,0.00619,0.02,5.0,17.39
